"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","driftConc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","UP","distmean","shield_size","blockearnings","picture.wall.stimulusonset","shape.responsearea.stimulusonset","picture.cannonball.stimulusonset","picture.shield_center.stimulusonset","picture.shield.stimulusonset","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","Phase_starts","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","0","0","0","1","122.021984858909149807","216.634627389520090901","210.6997225508144140349","210.6997225508144140349","308","0","0","7","237.6997225508144140349","183.6997225508144140349","5","0","0","54","3","1","1","1","1","1","Arc54.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","1","0","1","1","125.371312928370414852","114.0233877144442118379","210.6997225508144140349","210.6997225508144140349","308","0","0","7","237.6997225508144140349","183.6997225508144140349","5","0","0","54","3","10","1","1","1","1","Arc54.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","1","0","1","1","125.371312928370414852","114.0233877144442118379","4.3987053549955312803","210.6997225508144140349","988","0","0","7","237.6997225508144140349","183.6997225508144140349","5","0","0","54","3","1","1","1","1","1","Arc54.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","1","0","1","1","125.371312928370414852","114.0233877144442118379","4.3987053549955312803","210.6997225508144140349","988","0","0","7","30.3987053549955312803","-21.6012946450044687197","5","153.6989828041811279036","0","52","3","1","1","1","2","1","Arc52.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","1","0","1","0","125.371312928370414852","114.0233877144442118379","4.3987053549955312803","210.6997225508144140349","988","0","1","7","30.3987053549955312803","338.3987053549955135168","6","153.6989828041811279036","0","52","3","1","1","1","2","1","Arc52.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","2","0","2","0","127.3065482299411002032","87.6562388436226456179","4.3987053549955312803","210.6997225508144140349","988","0","1","7","30.3987053549955312803","338.3987053549955135168","6","153.6989828041811279036","0","52","3","1","1","1","2","1","Arc52.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","2","0","2","0","127.3065482299411002032","87.6562388436226456179","4.3987053549955312803","4.3987053549955312803","40","0","1","7","30.3987053549955312803","338.3987053549955135168","6","153.6989828041811279036","0","52","3","0","0","1","2","1","Arc52.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","2","0","2","0","127.3065482299411002032","87.6562388436226456179","4.3987053549955312803","4.3987053549955312803","40","0","1","7","16.8987053549955312803","-8.1012946450044687197","6","0","0","25","3","1","0","1","1","1","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","2","0","2","0","127.3065482299411002032","87.6562388436226456179","4.3987053549955312803","4.3987053549955312803","40","0","2","7","16.8987053549955312803","351.8987053549955135168","6","0","0","25","3","1","0","1","1","1","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","3","0","126.801913153925994493","114.4583638693687106525","4.3987053549955312803","4.3987053549955312803","40","0","2","7","16.8987053549955312803","351.8987053549955135168","6","0","0","25","3","1","0","1","1","1","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","3","0","126.801913153925994493","114.4583638693687106525","4.3987053549955312803","4.3987053549955312803","336","0","2","7","16.8987053549955312803","351.8987053549955135168","6","0","0","25","3","1","1","1","1","1","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","3","0","126.801913153925994493","114.4583638693687106525","4.3987053549955312803","4.3987053549955312803","336","0","2","7","20.8987053549955312803","-12.1012946450044687197","6","0","0","33","3","1","1","1","1","1","Arc33.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","3","0","3","0","126.801913153925994493","114.4583638693687106525","4.3987053549955312803","4.3987053549955312803","336","0","3","7","20.8987053549955312803","347.8987053549955135168","6","0","0","33","3","1","1","1","1","1","Arc33.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","4","0","4","0","123.4199136976549340261","83.2501737509932269177","4.3987053549955312803","4.3987053549955312803","336","0","3","7","20.8987053549955312803","347.8987053549955135168","6","0","0","33","3","1","1","1","1","1","Arc33.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","4","0","4","0","123.4199136976549340261","83.2501737509932269177","4.3987053549955312803","4.3987053549955312803","182","0","3","7","20.8987053549955312803","347.8987053549955135168","6","0","0","33","3","1","1","1","1","1","Arc33.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","4","0","4","0","123.4199136976549340261","83.2501737509932269177","4.3987053549955312803","4.3987053549955312803","182","0","3","7","13.8987053549955312803","-5.1012946450044687197","6","0","0","19","3","1","1","1","2","1","Arc19.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","4","0","4","0","123.4199136976549340261","83.2501737509932269177","4.3987053549955312803","4.3987053549955312803","182","0","0","7","13.8987053549955312803","354.8987053549955135168","6","0","0","19","3","1","1","1","2","1","Arc19.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","5","0","5","0","122.4362321689939676617","130.485911016876997337","4.3987053549955312803","4.3987053549955312803","182","0","0","7","13.8987053549955312803","354.8987053549955135168","6","0","0","19","3","0","1","1","2","1","Arc19.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","5","0","5","0","122.4362321689939676617","130.485911016876997337","4.3987053549955312803","4.3987053549955312803","156","0","0","7","13.8987053549955312803","354.8987053549955135168","6","0","0","19","3","1","1","1","2","1","Arc19.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","5","0","5","0","122.4362321689939676617","130.485911016876997337","4.3987053549955312803","4.3987053549955312803","156","0","0","7","24.3987053549955312803","-15.6012946450044687197","6","0","0","40","3","1","1","1","1","1","Arc40.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","5","0","5","0","122.4362321689939676617","130.485911016876997337","4.3987053549955312803","4.3987053549955312803","156","0","1","7","24.3987053549955312803","344.3987053549955135168","6","0","0","40","3","1","1","1","1","1","Arc40.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","6","0","6","0","125.8623132706701426287","132.9996083673415796511","4.3987053549955312803","4.3987053549955312803","156","0","1","7","24.3987053549955312803","344.3987053549955135168","6","0","0","40","3","1","1","1","1","1","Arc40.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","6","0","6","0","125.8623132706701426287","132.9996083673415796511","128.9699911917185488619","4.3987053549955312803","645","0","1","7","24.3987053549955312803","344.3987053549955135168","6","0","0","40","3","1","1","1","1","1","Arc40.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","6","0","6","0","125.8623132706701426287","132.9996083673415796511","128.9699911917185488619","4.3987053549955312803","645","0","1","7","131.9699911917185488619","125.9699911917185488619","6","124.5712858367230211343","0","6","3","1","1","1","1","1","Arc6.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","6","0","6","0","125.8623132706701426287","132.9996083673415796511","128.9699911917185488619","4.3987053549955312803","645","0","2","7","131.9699911917185488619","125.9699911917185488619","6","124.5712858367230211343","0","6","3","1","1","1","1","1","Arc6.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","7","0","7","0","125.5182435433319767526","117.6479757172637903295","128.9699911917185488619","4.3987053549955312803","645","0","2","7","131.9699911917185488619","125.9699911917185488619","6","124.5712858367230211343","0","6","3","0","1","1","1","1","Arc6.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","7","0","7","0","125.5182435433319767526","117.6479757172637903295","134.4052554847814917593","128.9699911917185488619","185","0","2","7","131.9699911917185488619","125.9699911917185488619","6","124.5712858367230211343","0","6","3","2","2","1","1","1","Arc6.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","7","0","7","0","125.5182435433319767526","117.6479757172637903295","134.4052554847814917593","128.9699911917185488619","185","0","2","7","155.4052554847814917593","113.4052554847814917593","6","5.4352642930629428974","0","42","3","1","2","1","1","1","Arc42.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","7","0","7","1","125.5182435433319767526","117.6479757172637903295","134.4052554847814917593","128.9699911917185488619","185","1","2","7","155.4052554847814917593","113.4052554847814917593","5","5.4352642930629428974","0","42","3","1","2","1","1","1","Arc42.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","8","0","8","1","121.5649984740405926686","128.2472127935956507372","134.4052554847814917593","128.9699911917185488619","185","1","2","7","155.4052554847814917593","113.4052554847814917593","5","5.4352642930629428974","0","42","3","1","2","1","1","1","Arc42.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","8","0","8","1","121.5649984740405926686","128.2472127935956507372","120.6235820248538885835","134.4052554847814917593","244","1","2","7","155.4052554847814917593","113.4052554847814917593","5","5.4352642930629428974","0","42","3","2","2","1","1","1","Arc42.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","8","0","8","1","121.5649984740405926686","128.2472127935956507372","120.6235820248538885835","134.4052554847814917593","244","1","2","7","139.6235820248538743726","101.6235820248538885835","5","13.7816734599276031759","0","38","3","1","2","1","2","1","Arc38.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","8","0","8","1","121.5649984740405926686","128.2472127935956507372","120.6235820248538885835","134.4052554847814917593","244","2","2","7","139.6235820248538743726","101.6235820248538885835","5","13.7816734599276031759","0","38","3","1","2","1","2","1","Arc38.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","9","0","9","1","124.7717334551018097955","109.4029967912470766578","120.6235820248538885835","134.4052554847814917593","244","2","2","7","139.6235820248538743726","101.6235820248538885835","5","13.7816734599276031759","0","38","3","1","2","1","2","1","Arc38.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","9","0","9","1","124.7717334551018097955","109.4029967912470766578","120.6235820248538885835","120.6235820248538885835","269","2","2","7","139.6235820248538743726","101.6235820248538885835","5","13.7816734599276031759","0","38","3","1","1","1","2","1","Arc38.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","9","0","9","1","124.7717334551018097955","109.4029967912470766578","120.6235820248538885835","120.6235820248538885835","269","2","2","7","148.1235820248538743726","93.1235820248538885835","5","0","0","55","3","1","1","1","1","1","Arc55.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","1","9","0","9","1","124.7717334551018097955","109.4029967912470766578","120.6235820248538885835","120.6235820248538885835","269","3","2","7","148.1235820248538743726","93.1235820248538885835","5","0","0","55","3","1","1","1","1","1","Arc55.png"
